year,pair,original_text,translation,human_mqm_score,fluency2,gemba_mqm,disagreement,f2_overestimates,issue_type,severity,low_confidence,main_issue
wmt22,zh-en,2022年叶子《现代电视新闻学》笔记和课后习题（含典型题）详解/硕士研究生考试大纲 辅导教材 复习资料 入学考试试题 考,2022 leaves [modern television journalism] notes and after-school exercises (including typical questions) detailed explanation / master's examination outline guidance materials review materials entrance examination questions,-6.1,1.2701302680649849,90.0,0.24784958756529563,True,idiom_literal,critical,False,The translation literally translates the author's name '叶子' as 'leaves' and uses 'after-school exercises' which is inappropriate for a graduate-level academic context.
wmt22,en-ru,Coronavirus figures have been on a downward trend since the government started a mass vaccination campaign.,"С тех пор, как правительство начало кампанию по массовой вакцинации, показатели заболеваемости коронавирусом имеют тенденцию к снижению.",-1.0,2.8417245018381725,90.0,0.24566531825583343,False,none,cosmetic,False,"The translation is accurate and professional, though the sentence structure slightly mirrors the English source and uses a somewhat dry, journalistic cliché."
wmt22,en-de,Protect what matters with a top-rated security service,"Schützen Sie mit einem erstklassigen Sicherheitsdienst, worauf es ankommt",-1.0,2.8417245018381725,95.0,0.24566531825583343,False,none,cosmetic,False,"The translation is accurate and uses idiomatic phrases, though the sentence structure is slightly stiff and fragmented for a marketing slogan."
wmt22,en-ru,Step 2: Call Store Manager if they aren't there.,"Шаг 2: Позвоните менеджеру магазина, если его нет.",-0.0,3.338917068705228,90.0,0.24455757338498813,False,calque,minor,False,The phrase is a slightly literal translation; adding 'на месте' (on site) is more conventional for workplace instructions.
wmt22,en-ru,Each vintage leather bag is a totally natural and handmade product therefore the colors and the finish can vary from one piece to the other.,"Каждая винтажная кожаная сумка - это полностью натуральный продукт ручной работы, поэтому цвета и отделка могут отличаться друг от друга.",-0.0,3.346625947885884,90.0,0.2405662378880265,False,collocation,minor,False,The word 'изделие' is a more natural and conventional collocation for handmade goods than the literal 'продукт'.
wmt22,en-de,Have a great day,Habt einen wunderbaren Tag,-5.0,1.791264061308347,90.0,0.23572132005467145,True,calque,minor,False,The translation uses a literal imperative structure that mirrors the English 'Have a...' instead of using standard German closing formulas.
wmt22,zh-en,我一定会投诉,I will definitely make a complaint.,-0.0,3.367056270846885,100.0,0.22998827041212477,False,calque,minor,True,"The translation is grammatically correct but follows the source structure too closely, resulting in a slightly stiff, 'textbook' tone rather than a natural spoken assertion."
wmt22,en-ru,Moscow says the expansion of NATO threatens Russia and has contravened assurances given to it as the Soviet Union collapsed in 1991.,"Москва утверждает, что расширение НАТО угрожает России и противоречит заверениям, данным ей после распада Советского Союза в 1991 году.",-0.0,4.243982028911388,95.0,0.22404724166928514,True,discourse_marker,minor,False,"The temporal conjunction 'as' (implying 'during' or 'while') is translated as 'после' (after), which slightly shifts the historical timing of the assurances."
wmt22,en-ru,Moscow says the expansion of NATO threatens Russia and has contravened assurances given to it as the Soviet Union collapsed in 1991.,"Москва утверждает, что расширение НАТО угрожает России и противоречит заверениям, данным ей после распада Советского Союза в 1991 году.",-0.0,4.243982028911388,95.0,0.22404724166928514,True,discourse_marker,minor,False,"The temporal conjunction 'as' (implying 'during' or 'while') is translated as 'после' (after), which slightly shifts the historical timing of the assurances."
wmt22,en-ru,Tap Repair your account.,Нажмите Восстановить свою учетную запись.,-0.0,3.3916986129753575,95.0,0.2172294954254249,False,discourse_marker,minor,False,"In Russian UI localization, button names and menu items should be enclosed in quotation marks to distinguish the command from the interface element."
wmt22,en-ru,Tap Repair your account.,Нажмите Восстановить свою учетную запись.,-0.0,3.3916986129753575,95.0,0.2172294954254249,False,discourse_marker,minor,False,"In Russian UI localization, button names and menu items should be enclosed in quotation marks to distinguish the command from the interface element."
wmt22,en-ru,We treat the poor like crap.,"Мы относимся к бедным, как к дерьму.",-0.0,3.392166775833356,95.0,0.21698710026139423,False,calque,minor,True,The translation uses a literal mirror of the English structure and an incorrect comma before the comparative phrase.
wmt22,zh-en,"美国总统拜登在发言中表示 ， "" 作为政府的领导人，我们有责任倾听我们的公民，加固民主的护栏，推动改革，实现透明的问责治理，更能抵御专制的缓冲和冲击的力量，以及那些想在公共利益之前赤裸裸地追求权力的人 。 ""","In his speech, US President Joe Biden said, ""As leaders of government, we have a responsibility to listen to our citizens, strengthen the guardrails of democracy, promote reforms, achieve transparent and accountable governance, and be more resistant to authoritarian buffers and shocks, and those who want to pursue power naked before the public good.""",-5.1,1.7037927293481312,90.0,0.21606409859495346,True,calque,major,False,"The translation uses a literal mirror of Chinese syntax for 'nakedly' and 'before', resulting in an awkward and unintentionally comical image in English."
wmt22,en-ru,Stabbings don’t get the same press treatment as shootings.,"Удары ножом не получают такого же отношения к прессе, как стрельба.",-6.0,1.2554486137416958,80.0,0.21461626155125035,True,calque,major,False,The phrase 'отношение к прессе' means 'attitude toward the press' rather than 'coverage by the press'.
wmt22,en-de,A crack head is not a “professional mugger.”,Ein Crack-Kopf ist kein „professioneller Mugger“.,-6.0,1.2527708869794905,80.0,0.213229846532064,True,calque,critical,True,"The translation uses literal calques and leaves the English word 'mugger' untranslated, resulting in unnatural German."
wmt22,zh-en,A2系列相关宝贝如下：,The related treasures of A2 series are as follows:,-6.0,1.2514314161672306,80.0,0.21253632452000137,True,idiom_literal,major,False,The term '宝贝' is a standard e-commerce term for 'products' or 'items' and should not be translated literally as 'treasures'.
wmt22,en-ru,I am just wondering how is it for other countries?,"Мне просто интересно, как в других странах?",-0.0,4.216247201355636,95.0,0.20968730695878135,True,none,cosmetic,False,"The translation is natural and idiomatic, successfully avoiding a literal rendering of the English prepositional structure."
wmt22,en-de,I see it all the time in my line of work.,In meinem Berufsalltag sehe ich es ständig.,-0.0,4.216247201355636,95.0,0.20968730695878135,True,none,cosmetic,False,The translation is highly natural and effectively adapts the English idiom 'line of work' into a common German equivalent.
wmt22,zh-en,追查不了,It can't be traced,-0.0,4.216247201355636,100.0,0.20968730695878135,True,none,cosmetic,False,The translation is highly natural and correctly adapts the Chinese potential complement into an English passive construction.
wmt22,zh-en,希望我的回答能够对题主有所帮助！,I hope my answer is helpful to you!,-0.0,4.216247201355636,90.0,0.20968730695878135,True,none,cosmetic,False,"The translation is natural and accurate, though 'Hope this helps!' is the more common idiomatic equivalent in forum contexts."
wmt22,en-ru,Afaik it was just a change of wind that didn't suit everyone.,"Афаик, это была просто смена направления, которая не всех устраивала.",-5.0,1.7237281612509538,90.0,0.2007540532314041,True,calque,major,False,"The translation uses a transliterated English acronym (Afaik) which is not standard or natural in Russian, rather than a native equivalent."
wmt22,en-ru,"Shiba Inu is the latest meme-crypto to go viral and despite being down almost 60% from it's all-time high, the market cap still stands at an eye-watering $20 billion, making it the 12th biggest crypto in the world by valuation.","Шиба-ину - последний мем-крипто, который стал вирусным, и, несмотря на то, что он упал почти на 60% от своего рекордного максимума, рыночная капитализация по-прежнему составляет впечатляющие 20 миллиардов долларов, что делает его 12-й по величине криптовалютой в мире по оценке.",-5.1,1.6599341755871477,90.0,0.19335597224230794,True,calque,major,False,The translation relies heavily on English syntax and literal renderings of financial terms like 'all-time high' and 'meme-crypto'.
wmt22,zh-en,亲爱的小主，首先非常感谢您的认可和评价，支雲会努力越做越好!,"Dear little lord, first of all, thank you very much for your recognition and evaluation. Zhiyun will work hard to do the better!",-6.0,1.2093633302583189,85.0,0.19075522760012664,True,calque,major,False,The translation uses a literal calque for a Chinese e-commerce term and contains ungrammatical phrasing at the end.
wmt22,zh-en,跟朋友聊起最近Meta大跌 26%，市值蒸发 2510 亿美元，扎克伯格回应「面临前所未有的竞争」，原因为何？,"Talking to friends about the recent 26% drop in Meta and the evaporation of $251 billion in market value, Zuckerberg responded that he was ""facing unprecedented competition"". Why?",-5.0,1.6983119976455627,95.0,0.18759462582082298,True,calque,major,False,"The translation creates a dangling modifier, incorrectly implying that Zuckerberg was the one talking to friends."
wmt22,zh-en,A2系列相关宝贝如下：,The A2 series is as follows:,-0.0,3.4496714006687257,90.0,0.1872136085557759,False,register_mismatch,minor,False,"The translation omits the specific noun '宝贝' (items/products), resulting in a loss of the e-commerce register and specific focus on the listings."
wmt22,en-ru,"Shiba Inu is the latest meme-crypto to go viral and despite being down almost 60% from it's all-time high, the market cap still stands at an eye-watering $20 billion, making it the 12th biggest crypto in the world by valuation.","Shiba Inu - это последняя криптовалюта-мем, ставшая вирусной, и, несмотря на то, что она упала почти на 60% по сравнению с рекордно высоким уровнем, рыночная капитализация по-прежнему составляет 20 миллиардов долларов, что делает ее 12-й по величине криптовалютой в мире по оценке.",-5.1,1.6480172204259074,90.0,0.18718587085193805,True,calque,minor,False,"The translation relies on literal renderings of financial terms and omits the expressive 'eye-watering', resulting in a dry, translation-ese feel."
wmt22,en-ru,Norton Security Deluxe includes online access to expert help from certified Norton technicians.,Norton Security Deluxe включает в себя онлайн-доступ к квалифицированной помощи сертифицированных технических специалистов Norton.,-0.0,3.450211832271701,95.0,0.18693379565560136,False,none,cosmetic,False,The translation is accurate and follows standard Russian technical marketing conventions with appropriate terminology.
wmt22,en-ru,I am just wondering how is it for other countries?,"Мне просто интересно, как обстоит дело в других странах?",-0.0,4.163412150262266,95.0,0.18233152540211583,True,discourse_marker,minor,False,"The sentence is structured as a declarative statement ('Мне интересно...') but ends with a question mark, which is a punctuation mismatch."
wmt22,en-ru,"I am a Midwesterner, and have always been nice to PJ’s face, so I told her I was sorry, that sucked, what about this project we’re both on?","Я житель Среднего Запада и всегда был вежлив с ПиДжей, поэтому я сказал ей, что мне очень жаль, это отстой, а как насчет проекта, над которым мы оба работаем?",-5.1,1.6356667690543167,95.0,0.18079132323902114,True,idiom_literal,major,False,"The translation misses the crucial 'to her face' idiom and uses a literal, slightly formal register that fails to capture the character's voice."
wmt22,en-de,Have a great day,Ich wünsche Ihnen einen schönen Tag,-0.0,4.156169356230349,95.0,0.17858150931815508,True,register_mismatch,minor,False,The translation is grammatically perfect but assumes a formal register (Sie) and is slightly more verbose than the typical idiomatic German equivalent.
wmt22,en-ru,damn.,damn.,-5.0,1.0,0.0,0.17396214512337593,False,calque,critical,False,The source word was left untranslated and is not a word in the target language.
wmt22,zh-en,左右我觉得一般是指约束和自由，中国从历史文化的先天基因导致中国整体应该是偏左。,"On the right I think that generally refers to constraints and freedom, China from the genes inherent in historical culture leading to China as a whole should be left-wing.",-6.0,1.1737418442810232,75.0,0.17231191073086383,True,calque,critical,False,"The translation misinterprets the subject 'left and right' and uses a broken, literal sentence structure that lacks a main verb."
wmt22,zh-en,"美国总统拜登在发言中表示 ， "" 作为政府的领导人，我们有责任倾听我们的公民，加固民主的护栏，推动改革，实现透明的问责治理，更能抵御专制的缓冲和冲击的力量，以及那些想在公共利益之前赤裸裸地追求权力的人 。 ""","US President Joe Biden said in his speech, “As leaders of the government, we have a responsibility to listen to our citizens, strengthen the guardrails of democracy, push for reform, achieve transparent and accountable governance, forces that are more resistant to the buffers and shocks of authoritarianism, and those who want to blatantly pursue power before the public interest. “",-5.299999999999999,1.5192513060548174,90.0,0.17177981919034913,True,calque,major,False,The translation uses a literal prepositional mapping ('before' for '之前') and fails to integrate the 'forces' clause into the sentence's parallel structure.
wmt22,zh-en,跟朋友聊起最近Meta大跌 26%，市值蒸发 2510 亿美元，扎克伯格回应「面临前所未有的竞争」，原因为何？,"I was talking to a friend about Meta's recent 26% plunge and $251 billion market cap evaporation, and Zuckerberg's response that it is ""facing unprecedented competition"".",-5.0,1.6638194466835323,90.0,0.16973582432592194,True,discourse_marker,major,True,The translation omits the concluding question '原因为何？' and uses a literal calque for 'market cap evaporation' instead of more natural financial terminology.
wmt22,en-ru,"Formulated with a Swedish natural ingredient blend of Red Algae, Brown Algae and Aqua Minerals with Vitamin C and Anti-pollution Active.","Насыщен шведской смесью натуральных ингредиентов из красных водорослей, бурых водорослей и минералов Aqua Minerals с витамином C и активным средством против загрязнения.",-3.0,1.9986992765890323,90.0,0.16951297249312508,False,collocation,minor,False,"Redundant phrasing in 'минералов Aqua Minerals' and a literal, slightly clunky translation of 'Anti-pollution Active'."
wmt22,en-ru,damn.,проклинать.,-5.0,1.0112625163976579,60.0,0.16813088477675064,False,idiom_literal,critical,False,"The translation uses an infinitive verb instead of a natural interjection, resulting in a dictionary-style error."
wmt22,en-de,"Click ""Save”",Klicken Sie auf „Save“,-1.0,3.6403297609206877,80.0,0.16781911235176428,True,calque,minor,False,The button label 'Save' was left in English instead of being translated to the standard German UI term 'Speichern'.
wmt22,zh-en,A2系列相关宝贝如下：,A2 series related baby as follows.,-5.0,1.0239002863776636,60.0,0.16158757559502068,False,idiom_literal,critical,False,The term 'baby' is a literal translation of the Chinese e-commerce term for 'product' or 'item' and is nonsensical in English.
wmt22,en-ru,Coronavirus figures have been on a downward trend since the government started a mass vaccination campaign.,"Показатели заболеваемости коронавирусом имеют тенденцию к снижению с тех пор, как правительство начало массовую кампанию по вакцинации.",-1.0,3.6269892251372244,95.0,0.1609119404045587,True,none,cosmetic,False,The translation is highly natural and uses appropriate journalistic register with standard collocations.
wmt22,zh-en,第二十五条 继续教育是注册消防工程师延续注册、重新注册和逾期初始注册的必备条件。,"Article 25 Continuing education is a necessary condition for registered fire engineers to renew their registration, re-register and overdue initial registration.",-5.0,1.6302833070003377,90.0,0.152372212624174,True,calque,major,False,The translation fails to maintain parallel structure and uses 'overdue' awkwardly as part of a noun phrase in a list of actions.
wmt22,en-ru,Each vintage leather bag is a totally natural and handmade product therefore the colors and the finish can vary from one piece to the other.,"Каждая винтажная кожаная сумка является полностью натуральным изделием ручной работы, поэтому цвета и отделка могут варьироваться от одной детали к другой.",-5.0,1.6275670046305017,90.0,0.15096582476737475,True,calque,major,False,The word 'piece' was translated as 'component part' (деталь) instead of 'individual item' (изделие/экземпляр).
wmt22,en-de,You'll see a 'Powered off' screen when your eReader is turned off.,"Wenn Ihr eReader ausgeschaltet ist, sehen Sie den Bildschirm ""Ausgeschaltet"".",-2.1,2.4812574310864495,95.0,0.15035053586629799,False,calque,minor,False,"The translation mirrors the English noun phrase structure literally, whereas German would more naturally use 'Anzeige' or a compound construction."
wmt22,en-ru,Stabbings don’t get the same press treatment as shootings.,"Впрочем, в прессе эти удары не воспринимаются так же серьезно, как удары по воротам.",-5.0,1.04902771626473,10.0,0.1485776424380285,False,false_friend,critical,False,The translation completely misinterprets violent crimes (stabbings/shootings) as sports actions (shots on goal).
wmt22,zh-en,GPS 呢？到没到呀,GPS is not there.,-5.0,1.059628303565212,40.0,0.14308910131687225,False,idiom_literal,critical,False,"The translation turns two urgent questions into a single incorrect declarative statement, completely missing the meaning of 'are we there yet'."
wmt22,zh-en,而方法自然主义指对上帝不置一词的研究方法。,Methodological naturalism refers to the research method of not saying a word about God.,-5.0,1.612236592244925,95.0,0.14302837786962663,True,idiom_literal,major,False,"The translation of the idiom '不置一词' is too literal and informal for a philosophical definition, lacking the necessary academic register."
wmt22,en-ru,Please follow the steps indicated below to perform a sync repair on your #PRS_ORG# (you will need a Wi-Fi connection before you start):,"Пожалуйста, следуйте указаным ниже шагам, чтобы выполнить синхронизацию на вашем #PRS_ORG# (до начала работы вам понадобится подключение к Wi-Fi):",-5.0,1.6094487219251692,90.0,0.14158493511907866,True,collocation,major,True,"The translation contains a spelling error (указаным), uses a literal calque for 'follow the steps', and omits the word 'repair'."
wmt22,en-de,A crack head is not a “professional mugger.”,Ein Schlagkopf ist kein professioneller Gangster.,-5.0,1.0698992295825256,60.0,0.13777124503207805,False,calque,critical,False,"The term 'crack head' was translated literally as 'Schlagkopf', which is nonsensical and not a word for a person in German."
wmt22,en-de,A crack head is not a “professional mugger.”,Ein Risskopf ist kein „professioneller Räuber“.,-5.0,1.078027726242004,80.0,0.13356264913978266,False,calque,critical,False,"The slang term 'crack head' was translated as a literal word-for-word calque ('Risskopf'), which is nonsensical in German."
wmt22,en-ru,2 minutes please,"2 минуты, пожалуйста.",-0.0,4.059111741030726,100.0,0.12832913206352325,True,calque,cosmetic,False,"The translation mirrors the source's use of a digit, which feels slightly mechanical compared to using the word 'Две' in natural speech or polite requests."
wmt22,zh-en,A2系列相关宝贝如下：,Babies related to the A2 series are as follows:,-5.0,1.0886293143104229,80.0,0.12807358986280948,False,idiom_literal,critical,False,The term '宝贝' is e-commerce jargon for 'products' or 'items' and should not be translated literally as 'babies'.
wmt22,zh-en,A2系列相关宝贝如下：,The related babies of A2 series are as follows:,-5.0,1.0886293143104229,60.0,0.12807358986280948,False,idiom_literal,critical,False,The term '宝贝' is e-commerce jargon for 'products' or 'items' and should never be translated literally as 'babies'.
wmt22,zh-en,A2系列相关宝贝如下：,A2 series related babies are as follows:,-5.0,1.0886293143104229,60.0,0.12807358986280948,False,idiom_literal,critical,False,Literal translation of the Chinese e-commerce term '宝贝' (products/items) as 'babies'.
wmt22,zh-en,A2系列相关宝贝如下：,A2 series related babies are as follows:,-5.0,1.0886293143104229,60.0,0.12807358986280948,False,idiom_literal,critical,False,Literal translation of the Chinese e-commerce term '宝贝' (products/items) as 'babies'.
wmt22,en-ru,"I understand that you have already tried turning it off and back on with no success, correct?","Я понимаю, что вы уже пытались его выключить и снова включить, но безуспешно, правда?",-0.0,3.577024242421047,95.0,0.12127562898534938,False,register_mismatch,minor,True,The closing tag 'правда?' is slightly too informal for a professional support context; 'верно?' or 'правильно?' would be more appropriate.
wmt22,en-de,Hat and parasol alert!,Hut und Sonnenschirm alarmiert!,-5.0,1.1079991767509834,80.0,0.1180446845292984,False,calque,critical,True,The translation treats 'alert' as a verb/participle instead of the idiomatic noun-based warning structure common in German.
wmt22,en-ru,Each vintage leather bag is a totally natural and handmade product therefore the colors and the finish can vary from one piece to the other.,"Каждая винтажная кожаная сумка является полностью натуральным продуктом ручной работы, поэтому цвета и отделка могут варьироваться от куска к куску.",-5.0,1.5575719884926287,90.0,0.11472533040049793,True,calque,major,False,"The phrase 'from one piece to the other' is calqued as 'от куска к куску', which in Russian refers to fragments of material rather than individual finished products."
wmt22,zh-en,A2系列相关宝贝如下：,The A2 series related babies are as follows:,-5.0,1.1191043586805558,60.0,0.1122948853954705,False,idiom_literal,critical,False,Literal translation of the Chinese e-commerce term '宝贝' (products/items) as 'babies'.
wmt22,en-de,I see it all the time in my line of work.,Ich sehe es ständig in meiner Branche.,-1.0,3.1086186623916268,90.0,0.10747867503772848,False,idiom_literal,minor,False,The verb 'sehen' is a slightly literal translation of 'see' in this context; 'erleben' or 'begegnen' is more idiomatic for encountering situations.
wmt22,en-de,You'll see a 'Powered off' screen when your eReader is turned off.,"Wenn Sie Ihren eReader abschalten, wird ein „Ausgeschaltet“-Bildschirm angezeigt.",-1.0,3.5217943603231876,95.0,0.1064464353433392,True,collocation,cosmetic,True,"While 'abschalten' is understandable, 'ausschalten' is the more standard technical term for powering off electronic devices."
wmt22,zh-en,"美国总统拜登在发言中表示 ， "" 作为政府的领导人，我们有责任倾听我们的公民，加固民主的护栏，推动改革，实现透明的问责治理，更能抵御专制的缓冲和冲击的力量，以及那些想在公共利益之前赤裸裸地追求权力的人 。 ""","In his speech, US President Biden said, ""As leaders of government, we have a responsibility to listen to our citizens, strengthen the guardrail of democracy, promote reform, achieve transparent and accountable governance, and be more resilient to the buffers and shocks of autocracy, as well as those who want to pursue power naked before the public interest.""",-5.0,1.5358257507144486,95.0,0.10346603722241587,True,calque,major,False,"The translation uses a literal calque for 'nakedly pursuing power' that suggests physical nudity rather than a lack of disguise, and fails on political collocations like 'guardrails'."
wmt22,zh-en,A2系列相关宝贝如下：,A2 series related babies are as follows:,-5.1,1.0886293143104229,60.0,0.10244181093251004,False,idiom_literal,critical,False,Literal translation of the Chinese e-commerce term '宝贝' (products/items) as 'babies'.
wmt22,en-de,To update your payment information please follow these steps:,"Um Ihre Zahlungsinformationen zu aktualisieren, folgen Sie bitte diesen Schritten:",-0.0,4.006742775086096,95.0,0.10121466991985884,True,none,cosmetic,False,"The translation is highly natural and correct, though it follows the English structural pattern closely where 'Gehen Sie wie folgt vor' might be a more traditional German alternative."
wmt22,zh-en,"美国总统拜登在发言中表示 ， "" 作为政府的领导人，我们有责任倾听我们的公民，加固民主的护栏，推动改革，实现透明的问责治理，更能抵御专制的缓冲和冲击的力量，以及那些想在公共利益之前赤裸裸地追求权力的人 。 ""","U.S. President Joe Biden said in his speech, ""As the leader of the government, we have a responsibility to listen to our citizens, strengthen the guardrails of democracy, promote reforms, achieve transparent and accountable governance, and be more resistant to the power of authoritarian buffers and shocks, as well as those who want to pursue power naked before the public interest.  """,-5.0,1.5313767311973838,95.0,0.10116252083449595,True,calque,major,False,"The translation uses a literal calque for 'nakedly' and 'above/before', resulting in an awkward and unintentional image in English."
wmt22,en-ru,Coronavirus figures have been on a downward trend since the government started a mass vaccination campaign.,"Показатели коронавируса имеют тенденцию к снижению с тех пор, как правительство начало кампанию массовой вакцинации.",-1.0,3.1212822402233766,90.0,0.10092200362883777,False,collocation,minor,True,The phrase 'показатели коронавируса' is a slightly imprecise collocation; 'статистика заболеваемости' is more standard in Russian.
wmt22,en-ru,Coronavirus figures have been on a downward trend since the government started a mass vaccination campaign.,"Показатели коронавируса имеют тенденцию к снижению с тех пор, как правительство начало кампанию массовой вакцинации.",-1.0,3.1212822402233766,90.0,0.10092200362883777,False,collocation,minor,True,The phrase 'показатели коронавируса' is a slightly imprecise collocation; 'статистика заболеваемости' is more standard in Russian.
wmt22,en-ru,We treat the poor like crap.,Мы относимся к бедным как к грязам.,-5.0,1.142507262314074,90.0,0.10017783986713658,False,idiom_literal,major,False,The translation uses a non-existent plural form of an uncountable noun in an attempt to translate the idiom.
wmt22,en-de,Hat and parasol alert!,Hut- und Sonnenschirm-Achtung!,-5.0,1.1444819669206479,90.0,0.09915542034186886,False,calque,major,False,The translation forces a literal compound structure that is unnatural in German; 'Achtung' is rarely used as the head of such a compound.
wmt22,en-ru,"Please note that if you pay for expedited shipping, the handling time for the order is still 3 business days.","Пожалуйста, обратите внимание, что если вы платите за ускоренную доставку, время обработки заказа по-прежнему составляет 3 рабочих дня.",-0.0,3.6269892251372244,95.0,0.09540584889843606,False,calque,minor,False,The conditional clause mirrors the English structure literally; 'при оплате' or 'даже при выборе' would be more natural.
wmt22,en-ru,Stabbings don’t get the same press treatment as shootings.,"Поножовщина не получает такого же освещения в прессе, как стрельба.",-0.0,3.6269892251372244,95.0,0.09540584889843606,False,none,cosmetic,False,"The translation is highly natural and uses appropriate journalistic terminology, though it maintains the source's syntactic structure."
wmt22,en-ru,Only to come storming back a couple of minutes later to tell me they are not there.,"Только для того, чтобы прийти штурмом через пару минут, чтобы сказать мне, что их там нет.",-5.0,1.152465050697062,80.0,0.09502211316383258,False,idiom_literal,critical,False,"The phrase 'storming back' is translated as a military assault, and the 'only to' structure is rendered as a clunky purpose clause."
wmt22,en-ru,Tap the #PRS_ORG# icon at the top of the screen.,Нажмите значок #PRS_ORG # в верхней части экрана.,-1.0,3.1338152051304418,95.0,0.09443295813422578,False,collocation,minor,True,"The translation uses a direct transitive construction that mirrors English, whereas natural Russian requires the preposition 'на' with the verb 'нажать'."
wmt22,en-ru,Afaik it was just a change of wind that didn't suit everyone.,"Афаик, это была просто перемена веяний, которая не всех устраивала.",-5.0,1.5162897821013375,90.0,0.09335112905409204,True,calque,major,False,The use of a transliterated English acronym (Afaik) is unnatural and creates a register clash with the rest of the sentence.
wmt22,en-ru,"Avalanche at Washington state ski resort kills 1, traps 5","Лавина на горнолыжном курорте штата Вашингтон убивает 1, ловушки 5",-6.0,1.015900666500451,80.0,0.09058834482796374,True,calque,critical,False,The translation uses a literal word-for-word structure and mistranslates the verb 'traps' as the plural noun 'ловушки'.
wmt22,en-ru,We treat the poor like crap.,Мы относимся к бедным как к дерьмовому.,-5.0,1.164973664275669,85.0,0.0885456757694898,False,idiom_literal,major,False,"The translation uses an incorrect grammatical form (adjective instead of noun) and a literal, unidiomatic rendering of the English expression."
wmt22,en-ru,I am just wondering how is it for other countries?,"Мне просто интересно, как это для других стран?",-5.0,1.5064881229840525,95.0,0.0882762395601554,True,calque,minor,False,"The phrase is a literal translation of 'how is it for', which sounds unnatural and unidiomatic in Russian."
wmt22,en-ru,I am just wondering how is it for other countries?,"Мне просто интересно, как это для других стран?",-5.0,1.5064881229840525,95.0,0.0882762395601554,True,calque,minor,False,"The phrase is a literal translation of 'how is it for', which sounds unnatural and unidiomatic in Russian."
wmt22,zh-en,"美国总统拜登在发言中表示 ， "" 作为政府的领导人，我们有责任倾听我们的公民，加固民主的护栏，推动改革，实现透明的问责治理，更能抵御专制的缓冲和冲击的力量，以及那些想在公共利益之前赤裸裸地追求权力的人 。 ""","In his speech, US President Biden said, ""As leaders of the government, we have the responsibility to listen to our citizens, strengthen the guardrail of democracy, promote reform, achieve transparent and accountable governance, and be more able to resist the buffer and impact of autocracy, as well as those who want to pursue power naked before the public interest. """,-5.1,1.4532757831764425,90.0,0.08635689260389934,True,calque,major,False,"The translation uses a literal, unidiomatic rendering of 'nakedly' and 'before', resulting in a nonsensical image in English."
wmt22,zh-en,2022年叶子《现代电视新闻学》笔记和课后习题（含典型题）详解/硕士研究生考试大纲 辅导教材 复习资料 入学考试试题 考,"2022 Leaf's ""Modern TV Journalism"" notes and after-school exercises (including typical questions) detailed explanation/master's graduate examination outline tutoring materials review materials entrance examination test questions",-5.0,1.5003106772285553,90.0,0.08507781629437883,True,calque,major,False,"The translation uses literal renderings for academic terms (e.g., 'after-school' for '课后') and proper names, which sounds juvenile and unprofessional."
wmt22,en-ru,I am just wondering how is it for other countries?,"Мне просто интересно, как это для других стран?",-5.0,1.4975487035534472,95.0,0.08364778174424659,True,calque,major,False,"The translation is a literal calque of the English structure, which sounds unnatural in Russian."
wmt22,en-ru,damn.,Проклятие,-5.1,1.4432391511804912,80.0,0.08116034397256222,True,register_mismatch,major,False,"The translation is overly formal and literary, failing to capture the casual, punchy nature of the English interjection."
wmt22,en-de,Have a great day,Ich wünsche ihnen einen wunderbaren Tag,-1.0,3.160164014334013,90.0,0.08079064580680195,False,register_mismatch,major,False,The formal pronoun 'Ihnen' must be capitalized; lowercase 'ihnen' means 'them' and is grammatically incorrect in this context.
wmt22,zh-en,2022年叶子《现代电视新闻学》笔记和课后习题（含典型题）详解/硕士研究生考试大纲 辅导教材 复习资料 入学考试试题 考,"2022 Leaf ""Modern TV Journalism"" Notes and Post-class Exercises (including typical questions) Detailed Explanation/Master Graduate Examination Syllabus Tutorial Materials Review Materials Entrance Examination Questions",-5.0,1.4902317713602453,90.0,0.07985938001849757,True,calque,major,False,"The author's name '叶子' is translated literally as 'Leaf' instead of being transliterated, and academic terms like 'Master Graduate Examination' are non-standard."
wmt22,en-de,Protect what matters with a top-rated security service,"Schützen Sie das, was zählt, mit einem erstklassigen Sicherheitsdienst",-0.0,3.9564607442372255,95.0,0.07518073555881477,True,none,cosmetic,False,"The translation is highly natural and uses standard German marketing terminology, though it follows the source structure closely."
wmt22,zh-en,希望我的回答能够对题主有所帮助！,I wish that my answer can help others.,-5.0,1.4801351268597736,80.0,0.07463175942015443,True,false_friend,major,False,The translation uses 'wish' instead of 'hope' and incorrectly generalizes 'the asker' (题主) to 'others'.
wmt22,zh-en,而方法自然主义指对上帝不置一词的研究方法。,Methodological naturalism refers to the study of God without a word.,-5.0,1.194244971455854,80.0,0.07339021611668983,False,idiom_literal,major,False,"The translation incorrectly suggests God is the object of study and uses a literal, unidiomatic rendering of the phrase '不置一词'."
wmt22,en-ru,I am just wondering how is it for other countries?,"Я просто задаюсь вопросом, как это для других стран?",-5.0,1.47668329602452,95.0,0.07284454566062037,True,calque,major,False,"The translation is a literal calque of the English structure, resulting in an unnatural phrasing in Russian."
