lp,dataset,doc_id,seg_id,system_id,idiomatic,collocational,discourse,pragmatic,calque,fluency2,fluency3_,confidence,fluency2_raw,fluency2_recalc_g6.25
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_6dP6bHX73_k_#_0,814,Seed 2.0 (ByteDance),20.0,30.0,40.0,20.0,30.0,12.170000000000002,25.29,0.8,26.299999999999997,1.2168637088223608
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_15,859,Seed 2.0 (ByteDance),50.0,60.0,50.0,60.0,50.0,16.61,53.29,0.8,53.4,1.6614357986947723
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114300646822630777_#_2,1179,Seed 2.0 (ByteDance),40.0,40.0,50.0,40.0,50.0,14.48,42.0,0.8,42.599999999999994,1.4482185916101256
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_nytimes.153341_#_3,944,Seed 2.0 (ByteDance),50.0,40.0,60.0,60.0,50.0,15.649999999999999,46.71,0.8,48.70000000000001,1.5647155126975318
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.229703_#_3,1302,Seed 2.0 (ByteDance),50.0,40.0,60.0,70.0,50.0,15.95,46.71,0.8,49.3,1.5945376521826233
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114220065940975488_#_12,1589,Seed 2.0 (ByteDance),70.0,70.0,80.0,80.0,80.0,26.509999999999998,72.0,0.8,73.20000000000002,2.651477992274763
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114220065940975488_#_15,1592,Seed 2.0 (ByteDance),60.0,50.0,80.0,60.0,60.0,18.96,56.71,0.8,59.0,1.8956565595005952
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114417630342798842_#_14,1619,Seed 2.0 (ByteDance),60.0,60.0,80.0,70.0,50.0,19.54,58.0,0.8,60.7,1.9542439259012867
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114300646822630777_#_3,1786,Seed 2.0 (ByteDance),60.0,70.0,70.0,60.0,70.0,21.02,65.28999999999999,0.8,65.4,2.1024264155541963
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_15,1678,Seed 2.0 (ByteDance),60.0,70.0,70.0,70.0,60.0,20.48,63.29,0.8,64.3,2.0477524931648623
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_literary_#_rink_rats_chapter2_#_15,2052,Seed 2.0 (ByteDance),60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114174389242714730_#_3,1778,Seed 2.0 (ByteDance),70.0,70.0,80.0,80.0,80.0,26.509999999999998,72.0,0.8,73.20000000000002,2.651477992274763
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.230737_#_3,1723,Seed 2.0 (ByteDance),60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114220065940975488_#_5,2157,Seed 2.0 (ByteDance),50.0,50.0,70.0,60.0,60.0,17.01,52.0,0.8,54.1,1.7009389666650276
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.231314_#_0,2319,Seed 2.0 (ByteDance),10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8,10.0,1.0
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_19,1871,Seed 2.0 (ByteDance),10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8,10.0,1.0
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_14,2402,Seed 2.0 (ByteDance),50.0,40.0,60.0,50.0,50.0,15.489999999999998,46.71,0.8,48.10000000000001,1.5490253889253862
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_speech_#_vid_M7v3ZfP4fm0_#_0,2420,Seed 2.0 (ByteDance),40.0,50.0,50.0,30.0,50.0,14.870000000000001,45.29,0.8,44.800000000000004,1.4869144099431673
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_speech_#_vid_8qZFupajBuo_#_0,2413,Seed 2.0 (ByteDance),40.0,50.0,70.0,60.0,50.0,15.89,45.29,0.8,48.4,1.5892909101885493
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_guardian.229338_#_2,2499,Seed 2.0 (ByteDance),50.0,50.0,70.0,60.0,50.0,16.56,50.0,0.8,52.400000000000006,1.656483615977282
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_9,2397,Seed 2.0 (ByteDance),50.0,40.0,60.0,60.0,50.0,15.649999999999999,46.71,0.8,48.70000000000001,1.5647155126975318
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114220065940975488_#_0,2755,Seed 2.0 (ByteDance),70.0,80.0,80.0,70.0,80.0,28.72,75.28999999999999,0.8,75.4,2.871763424400816
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_literary_#_rink_rats_chapter1_#_15,2657,Seed 2.0 (ByteDance),60.0,60.0,70.0,60.0,60.0,18.79,60.0,0.8,60.9,1.8787603694160102
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_M7v3ZfP4fm0_#_0,2818,Seed 2.0 (ByteDance),70.0,70.0,80.0,70.0,80.0,25.910000000000004,72.0,0.8,72.60000000000001,2.591400147149476
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_15,613,Claude Opus 4.5,70.0,70.0,80.0,90.0,80.0,27.69,72.0,0.8,73.80000000000001,2.7693295875184454
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.228996_#_6,511,Claude Opus 4.5,60.0,70.0,60.0,70.0,60.0,20.03,63.29,0.8,63.4,2.003019283937225
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_30,486,Claude Opus 4.5,40.0,50.0,40.0,30.0,40.0,14.43,43.29,0.8,42.199999999999996,1.4432391511804912
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_30,685,Claude Opus 4.5,50.0,50.0,60.0,50.0,40.0,15.68,48.0,0.8,49.2,1.5675033830172878
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114294867111841563_#_4,580,Claude Opus 4.5,50.0,40.0,70.0,50.0,50.0,15.940000000000001,46.71,0.8,49.0,1.5937585981530236
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_42,1098,Claude Opus 4.5,70.0,70.0,80.0,70.0,70.0,24.209999999999997,70.0,0.8,70.9,2.4211795859611622
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_PMUL2755_#_1,1049,Claude Opus 4.5,50.0,60.0,60.0,60.0,50.0,16.85,53.29,0.8,54.30000000000001,1.6849709843529903
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_nytimes.153341_#_3,944,Claude Opus 4.5,70.0,60.0,80.0,70.0,70.0,22.82,66.71000000000001,0.8,68.10000000000001,2.282009601697402
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_4,930,Claude Opus 4.5,60.0,60.0,70.0,70.0,60.0,19.09,60.0,0.8,61.5,1.9085825089011017
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_PMUL4140_#_1,1053,Claude Opus 4.5,60.0,60.0,70.0,60.0,60.0,18.79,60.0,0.8,60.9,1.8787603694160102
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231314_#_6,1324,Claude Opus 4.5,40.0,30.0,60.0,30.0,50.0,14.239999999999998,38.71,0.8,40.10000000000001,1.4244990148602736
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114174389242714730_#_0,1361,Claude Opus 4.5,50.0,40.0,70.0,60.0,50.0,16.09,46.71,0.8,49.60000000000001,1.6094487219251692
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.231311_#_5,541,Claude Opus 4.5,60.0,70.0,80.0,60.0,70.0,21.93,65.28999999999999,0.8,66.30000000000001,2.192543183242127
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114294867111841563_#_5,1374,Claude Opus 4.5,50.0,50.0,70.0,60.0,50.0,16.56,50.0,0.8,52.400000000000006,1.656483615977282
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_3,1312,Claude Opus 4.5,50.0,60.0,50.0,50.0,60.0,16.9,55.29,0.8,54.49999999999999,1.6902010256103723
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_literary_#_rink_rats_chapter2_#_18,1466,Claude Opus 4.5,50.0,60.0,70.0,70.0,50.0,17.6,53.29,0.8,55.8,1.7595263330657194
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_Qu8m9h-AC0I_#_0,1646,Claude Opus 4.5,70.0,70.0,60.0,70.0,60.0,22.02,68.0,0.8,67.4,2.2018335471711685
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_6dP6bHX73_k_#_0,1819,Claude Opus 4.5,70.0,70.0,70.0,60.0,70.0,23.01,70.0,0.8,69.4,2.30124067878814
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_8qZFupajBuo_#_0,1822,Claude Opus 4.5,70.0,80.0,70.0,80.0,70.0,26.720000000000002,73.28999999999999,0.8,73.4,2.671503940649859
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.230238_#_4,1908,Claude Opus 4.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8,10.0,1.0
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.228996_#_8,1903,Claude Opus 4.5,30.0,40.0,50.0,40.0,30.0,13.4,33.29,0.8,35.2,1.3404404723187375
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231314_#_2,1739,Claude Opus 4.5,50.0,60.0,50.0,40.0,50.0,16.36,53.29,0.8,52.2,1.6356667690543167
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.230737_#_5,1921,Claude Opus 4.5,40.0,40.0,50.0,40.0,30.0,13.959999999999999,38.0,0.8,39.2,1.396034310445879
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.229338_#_5,2097,Claude Opus 4.5,80.0,70.0,90.0,90.0,80.0,33.47,76.71000000000001,0.8,78.7,3.346625947885884
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_speech_#_vid_fWRlPSl5itQ_#_0,2027,Claude Opus 4.5,20.0,20.0,10.0,20.0,20.0,11.21,20.0,0.8,19.100000000000005,1.1205816805429842
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114417630342798842_#_17,2197,Claude Opus 4.5,60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_social_#_114157282362077575_#_2,1963,Claude Opus 4.5,30.0,40.0,30.0,20.0,20.0,12.74,31.29,0.8,30.500000000000004,1.273872603075674
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_literary_#_rink_rats_chapter2_#_18,2255,Claude Opus 4.5,40.0,50.0,50.0,50.0,40.0,14.770000000000001,43.29,0.8,44.3,1.476775491570337
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.231314_#_4,2323,Claude Opus 4.5,50.0,50.0,70.0,60.0,40.0,16.279999999999998,48.0,0.8,50.7,1.6279267160170707
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_speech_#_vid_M7v3ZfP4fm0_#_0,2420,Claude Opus 4.5,60.0,60.0,70.0,60.0,60.0,18.79,60.0,0.8,60.9,1.8787603694160102
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_9,2452,Claude Opus 4.5,50.0,60.0,60.0,50.0,50.0,16.69,53.29,0.8,53.70000000000001,1.669280860580845
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_30,2473,Claude Opus 4.5,70.0,70.0,70.0,80.0,70.0,23.91,70.0,0.8,70.60000000000001,2.391140663398519
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_nytimes.153341_#_1,2528,Claude Opus 4.5,70.0,80.0,70.0,80.0,60.0,25.87,71.28999999999999,0.8,71.7,2.587007878775433
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_guardian.229338_#_2,2499,Claude Opus 4.5,70.0,60.0,80.0,80.0,70.0,23.42,66.71000000000001,0.8,68.7,2.342087446822689
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_literary_#_rink_rats_chapter1_#_9,2651,Claude Opus 4.5,60.0,60.0,80.0,70.0,70.0,20.830000000000002,62.0,0.8,64.1,2.0831953384634585
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.231314_#_1,1934,Claude Opus 4.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8,10.0,1.0
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_0,2585,Claude Opus 4.5,70.0,70.0,80.0,80.0,70.0,24.81,70.0,0.8,71.50000000000001,2.4812574310864495
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114300646822630777_#_11,2584,Claude Opus 4.5,60.0,70.0,70.0,80.0,60.0,21.080000000000002,63.29,0.8,64.9,2.107830338290149
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114220065940975488_#_2,2757,Claude Opus 4.5,70.0,80.0,80.0,70.0,80.0,28.72,75.28999999999999,0.8,75.4,2.871763424400816
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.231311_#_4,2711,Claude Opus 4.5,70.0,80.0,70.0,70.0,70.0,26.110000000000003,73.28999999999999,0.8,72.80000000000001,2.6114260955245716
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_30,486,Claude Opus 4.5 (thinking),50.0,60.0,60.0,40.0,50.0,16.59,53.29,0.8,53.10000000000001,1.659201954712535
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_9,465,Claude Opus 4.5 (thinking),60.0,60.0,50.0,70.0,60.0,18.400000000000002,60.0,0.8,59.7,1.8403141140152461
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.231311_#_5,541,Claude Opus 4.5 (thinking),70.0,80.0,80.0,70.0,80.0,28.72,75.28999999999999,0.8,75.4,2.871763424400816
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_0,598,Claude Opus 4.5 (thinking),70.0,70.0,80.0,80.0,60.0,23.97,68.0,0.8,69.80000000000001,2.3967613692120238
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114294867111841563_#_4,580,Claude Opus 4.5 (thinking),40.0,50.0,70.0,50.0,40.0,15.45,43.29,0.8,46.099999999999994,1.5450438864561926
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_15,613,Claude Opus 4.5 (thinking),70.0,70.0,80.0,90.0,80.0,27.69,72.0,0.8,73.80000000000001,2.7693295875184454
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_PMUL2755_#_1,1049,Claude Opus 4.5 (thinking),60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_4,930,Claude Opus 4.5 (thinking),50.0,50.0,60.0,60.0,50.0,16.12,50.0,0.8,51.5,1.6117504067496446
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_nytimes.153341_#_3,944,Claude Opus 4.5 (thinking),70.0,60.0,80.0,70.0,70.0,22.82,66.71000000000001,0.8,68.10000000000001,2.282009601697402
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_PMUL4140_#_1,1053,Claude Opus 4.5 (thinking),60.0,60.0,70.0,60.0,60.0,18.79,60.0,0.8,60.9,1.8787603694160102
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.229703_#_3,1302,Claude Opus 4.5 (thinking),50.0,50.0,60.0,60.0,40.0,15.83,48.0,0.8,49.800000000000004,1.5831935067894334
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_18,1074,Claude Opus 4.5 (thinking),50.0,50.0,60.0,60.0,50.0,16.12,50.0,0.8,51.5,1.6117504067496446
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_3,1312,Claude Opus 4.5 (thinking),50.0,60.0,50.0,50.0,60.0,16.9,55.29,0.8,54.49999999999999,1.6902010256103723
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231314_#_6,1324,Claude Opus 4.5 (thinking),40.0,30.0,50.0,30.0,50.0,14.01,38.71,0.8,39.20000000000001,1.4009638292020554
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114174389242714730_#_0,1361,Claude Opus 4.5 (thinking),50.0,50.0,70.0,60.0,50.0,16.56,50.0,0.8,52.400000000000006,1.656483615977282
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_AJlp_obQgq8_#_0,1633,Claude Opus 4.5 (thinking),50.0,50.0,40.0,50.0,40.0,15.29,48.0,0.8,47.400000000000006,1.5288498385566047
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_literary_#_rink_rats_chapter2_#_9,1457,Claude Opus 4.5 (thinking),50.0,40.0,60.0,50.0,40.0,15.2,44.71,0.8,46.4,1.520468488965175
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_Qu8m9h-AC0I_#_0,1646,Claude Opus 4.5 (thinking),60.0,70.0,60.0,60.0,60.0,19.73,63.29,0.8,62.80000000000001,1.973197144452133
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231311_#_2,1730,Claude Opus 4.5 (thinking),70.0,60.0,80.0,70.0,70.0,22.82,66.71000000000001,0.8,68.10000000000001,2.282009601697402
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.230238_#_4,1908,Claude Opus 4.5 (thinking),10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8,10.0,1.0
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_nytimes.153341_#_0,1949,Claude Opus 4.5 (thinking),10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8,10.0,1.0
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.228996_#_8,1903,Claude Opus 4.5 (thinking),30.0,40.0,50.0,40.0,30.0,13.4,33.29,0.8,35.2,1.3404404723187375
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.231314_#_1,1934,Claude Opus 4.5 (thinking),10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8,10.0,1.0
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.230737_#_3,2102,Claude Opus 4.5 (thinking),70.0,80.0,80.0,60.0,80.0,28.42,75.28999999999999,0.8,74.80000000000001,2.8419412849157246
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_literary_#_rink_rats_chapter2_#_15,2052,Claude Opus 4.5 (thinking),60.0,70.0,80.0,70.0,60.0,21.38,63.29,0.8,65.19999999999999,2.137869260852793
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.231311_#_6,2113,Claude Opus 4.5 (thinking),60.0,70.0,80.0,70.0,60.0,21.38,63.29,0.8,65.19999999999999,2.137869260852793
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_speech_#_vid_fWRlPSl5itQ_#_0,2027,Claude Opus 4.5 (thinking),20.0,20.0,10.0,20.0,20.0,11.21,20.0,0.8,19.100000000000005,1.1205816805429842
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_social_#_114157282362077575_#_2,1963,Claude Opus 4.5 (thinking),30.0,40.0,40.0,30.0,20.0,12.940000000000001,31.29,0.8,32.0,1.2943643004306948
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.231314_#_4,2323,Claude Opus 4.5 (thinking),50.0,50.0,70.0,60.0,40.0,16.279999999999998,48.0,0.8,50.7,1.6279267160170707
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.230737_#_5,1921,Claude Opus 4.5 (thinking),20.0,30.0,40.0,20.0,20.0,11.94,23.290000000000003,0.8,24.6,1.194244971455854
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_speech_#_vid_M7v3ZfP4fm0_#_0,2420,Claude Opus 4.5 (thinking),60.0,60.0,70.0,60.0,60.0,18.79,60.0,0.8,60.9,1.8787603694160102
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114300646822630777_#_4,2380,Claude Opus 4.5 (thinking),40.0,50.0,50.0,50.0,40.0,14.770000000000001,43.29,0.8,44.3,1.476775491570337
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_9,2452,Claude Opus 4.5 (thinking),50.0,60.0,60.0,50.0,50.0,16.69,53.29,0.8,53.70000000000001,1.669280860580845
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114220065940975488_#_9,2369,Claude Opus 4.5 (thinking),50.0,60.0,70.0,70.0,50.0,17.6,53.29,0.8,55.8,1.7595263330657194
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_30,2473,Claude Opus 4.5 (thinking),70.0,70.0,70.0,80.0,70.0,23.91,70.0,0.8,70.60000000000001,2.391140663398519
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_guardian.229338_#_2,2499,Claude Opus 4.5 (thinking),70.0,60.0,80.0,80.0,70.0,23.42,66.71000000000001,0.8,68.7,2.342087446822689
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_nytimes.153341_#_1,2528,Claude Opus 4.5 (thinking),70.0,80.0,70.0,80.0,60.0,25.87,71.28999999999999,0.8,71.7,2.587007878775433
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_0,2585,Claude Opus 4.5 (thinking),60.0,50.0,70.0,60.0,50.0,17.61,54.71,0.8,56.400000000000006,1.761084441124919
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114300646822630777_#_11,2584,Claude Opus 4.5 (thinking),60.0,70.0,70.0,80.0,60.0,21.080000000000002,63.29,0.8,64.9,2.107830338290149
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_literary_#_rink_rats_chapter1_#_18,2660,Claude Opus 4.5 (thinking),70.0,80.0,70.0,80.0,70.0,26.720000000000002,73.28999999999999,0.8,73.4,2.671503940649859
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_17,615,Claude Opus 4.6,60.0,70.0,70.0,60.0,60.0,20.18,63.29,0.8,63.70000000000001,2.0179303536797706
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114417630342798842_#_0,2783,Claude Opus 4.5 (thinking),60.0,70.0,70.0,60.0,60.0,20.18,63.29,0.8,63.70000000000001,2.0179303536797706
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.231311_#_4,2711,Claude Opus 4.5 (thinking),70.0,80.0,70.0,70.0,70.0,26.110000000000003,73.28999999999999,0.8,72.80000000000001,2.6114260955245716
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_M7v3ZfP4fm0_#_0,2818,Claude Opus 4.5 (thinking),60.0,60.0,70.0,50.0,70.0,19.48,62.0,0.8,62.0,1.9475663075182905
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_nytimes.153341_#_3,944,Claude Opus 4.6,70.0,70.0,80.0,80.0,70.0,24.81,70.0,0.8,71.50000000000001,2.4812574310864495
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_2qWfOH69wGU_#_0,811,Claude Opus 4.6,50.0,60.0,60.0,50.0,60.0,17.14,55.29,0.8,55.400000000000006,1.7137362112685905
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_18,1074,Claude Opus 4.6,60.0,60.0,80.0,70.0,60.0,19.990000000000002,60.0,0.8,62.400000000000006,1.9986992765890323
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_PMUL2755_#_1,1049,Claude Opus 4.6,60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_PMUL4140_#_1,1053,Claude Opus 4.6,60.0,60.0,80.0,80.0,60.0,20.590000000000003,60.0,0.8,62.999999999999986,2.0587771217143196
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_4,930,Claude Opus 4.6,60.0,70.0,50.0,80.0,60.0,20.4,63.29,0.8,63.10000000000001,2.0395619434042938
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_6,1315,Claude Opus 4.6,40.0,40.0,60.0,50.0,40.0,14.530000000000001,40.0,0.8,42.400000000000006,1.4532757831764425
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114294867111841563_#_5,1374,Claude Opus 4.6,50.0,50.0,70.0,60.0,50.0,16.56,50.0,0.8,52.400000000000006,1.656483615977282
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231311_#_1,1729,Claude Opus 4.6,60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_8qZFupajBuo_#_0,1822,Claude Opus 4.6,60.0,70.0,60.0,60.0,70.0,20.58,65.28999999999999,0.8,64.50000000000001,2.057693206326559
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_16,1868,Claude Opus 4.6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8,10.0,1.0
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_literary_#_rink_rats_chapter2_#_15,2052,Claude Opus 4.6,70.0,80.0,70.0,80.0,70.0,26.720000000000002,73.28999999999999,0.8,73.4,2.671503940649859
