lp,dataset,doc_id,seg_id,system_id,bleu,chrf
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_12,2569,Seed 2.0 (ByteDance),33.76321049961555,64.80292519880916
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_10,2567,Seed 2.0 (ByteDance),14.153492894919154,41.38045868277908
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_literary_#_rink_rats_chapter1_#_9,2651,Seed 2.0 (ByteDance),0.0,13.950465138775511
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.228996_#_7,2697,Seed 2.0 (ByteDance),0.0,12.40612156745604
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_15,2600,Seed 2.0 (ByteDance),10.250803395380869,50.98380300486052
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114220065940975488_#_1,2756,Seed 2.0 (ByteDance),14.127216461522432,21.747456453980078
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114417630342798842_#_15,2798,Seed 2.0 (ByteDance),10.682175159905848,33.93987428969629
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.231311_#_8,2715,Seed 2.0 (ByteDance),0.0,15.37840859888373
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114417630342798842_#_6,2789,Seed 2.0 (ByteDance),0.0,13.679774508008185
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_nytimes.153341_#_1,2528,Seed 2.0 (ByteDance),20.303538695303605,52.14184584445311
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.230737_#_3,2702,Seed 2.0 (ByteDance),0.0,16.761350341138186
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_HjRhgaz1xTI_#_0,2813,Seed 2.0 (ByteDance),0.0,16.164808587012217
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_literary_#_rink_rats_chapter1_#_16,2658,Seed 2.0 (ByteDance),0.0,15.165528810234527
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.231314_#_1,2717,Seed 2.0 (ByteDance),0.0,14.45421889004733
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.231311_#_4,2711,Seed 2.0 (ByteDance),14.127216461522432,23.241663128982722
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_nU09s4CuaRg_#_0,2833,Seed 2.0 (ByteDance),0.0,12.197829435594526
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_17,2602,Seed 2.0 (ByteDance),44.24516924911024,65.56840883814839
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_fWRlPSl5itQ_#_0,2829,Seed 2.0 (ByteDance),0.0,13.088068614640722
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_0,2585,Seed 2.0 (ByteDance),26.971575799194593,56.55431148102118
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_18,673,Claude Opus 4.5,32.38937569735152,54.7399700448533
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_3vpEaAjDgtI_#_0,1001,Claude Opus 4.5,15.06566912672285,50.90743274954191
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_P2a0lVGYDNo_#_0,1012,Claude Opus 4.5,15.328281357296897,46.72469055151433
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_6dP6bHX73_k_#_0,1213,Claude Opus 4.5,9.474496155535382,42.8024063056424
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.229338_#_5,1122,Claude Opus 4.5,17.037472783181283,48.79008020279469
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_JoTLTGv8kqA_#_0,1220,Claude Opus 4.5,8.288231339617836,42.30894371358144
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_18,1074,Claude Opus 4.5,18.983088586282797,51.710234012717734
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114417630342798842_#_0,1189,Claude Opus 4.5,32.58655198210499,60.14551990824468
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_7Aw4Q46omiM_#_0,1631,Claude Opus 4.5,,
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_AJlp_obQgq8_#_0,1633,Claude Opus 4.5,,
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114174389242714730_#_7,1782,Claude Opus 4.5,0.0,18.259701684568608
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_42,1894,Claude Opus 4.5,4.799327156995376,26.50752752721833
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_literary_#_rink_rats_chapter2_#_15,2052,Claude Opus 4.5,32.066314450317854,53.87334457224669
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_speech_#_vid_Kr2KbsdNHWs_#_0,2015,Claude Opus 4.5,2.3445937250394464,30.172321264485007
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_nytimes.154208_#_0,2127,Claude Opus 4.5,7.16047614494885,27.063118757887583
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114300646822630777_#_4,2380,Claude Opus 4.5,38.95187738291535,60.856351490193305
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_12,2400,Claude Opus 4.5,56.93803238877457,58.02433381436954
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_10,2567,Claude Opus 4.5,27.269846620358166,47.326759738126164
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_16,472,Claude Opus 4.5 (thinking),10.011724993566846,34.52908930194399
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.228996_#_6,511,Claude Opus 4.5 (thinking),17.823160446834184,49.23697561526758
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_8qZFupajBuo_#_0,818,Claude Opus 4.5 (thinking),15.437452965094934,40.47037389336941
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_9,853,Claude Opus 4.5 (thinking),27.235288109208845,54.07458805461523
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_P2a0lVGYDNo_#_0,1012,Claude Opus 4.5 (thinking),15.328281357296897,46.72469055151433
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.229338_#_5,1122,Claude Opus 4.5 (thinking),17.037472783181283,48.79008020279469
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_brisbanetimes.com.au.306576_#_2,1101,Claude Opus 4.5 (thinking),17.669831249224277,52.67721438187672
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.229338_#_6,1123,Claude Opus 4.5 (thinking),22.78937536096604,54.12772473730261
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_literary_#_rink_rats_chapter2_#_30,1276,Claude Opus 4.5 (thinking),33.2804231361707,57.56966201731273
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_Ft41IG2BAG8_#_0,1418,Claude Opus 4.5 (thinking),16.97719453005741,50.320117924212006
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114417630342798842_#_14,1619,Claude Opus 4.5 (thinking),,
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_7Aw4Q46omiM_#_0,1631,Claude Opus 4.5 (thinking),,
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_brisbanetimes.com.au.306576_#_3,1708,Claude Opus 4.5 (thinking),0.0,30.914226778013738
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.230737_#_3,1723,Claude Opus 4.5 (thinking),0.0,40.48231882424426
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_19,1871,Claude Opus 4.5 (thinking),2.9462541839650007,20.368839282145377
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_35,1887,Claude Opus 4.5 (thinking),2.340394018564464,21.48301938083465
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_speech_#_vid_Kr2KbsdNHWs_#_0,2015,Claude Opus 4.5 (thinking),2.3445937250394464,30.172321264485007
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_nytimes.154208_#_0,2127,Claude Opus 4.5 (thinking),7.16047614494885,27.063118757887583
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_literary_#_rink_rats_chapter2_#_18,2255,Claude Opus 4.5 (thinking),48.62808955504225,70.1983657630202
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.229703_#_7,521,Claude Opus 4.6,1.6257846865192485,31.612169524193096
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_30,486,Claude Opus 4.6,8.035989130596466,43.87005127449016
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_9,465,Claude Opus 4.6,4.718435788339406,30.314632257298808
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_16,671,Claude Opus 4.6,11.423246065916981,37.77740225438079
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114174389242714730_#_6,774,Claude Opus 4.6,12.739625956610777,39.59269921365583
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_MUL2305_#_1,1045,Claude Opus 4.6,64.54378574442461,77.33713595723262
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_15,1071,Claude Opus 4.6,13.785348602687382,45.88352707879344
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_brisbanetimes.com.au.306576_#_2,1101,Claude Opus 4.6,24.446151121745054,53.82780487819928
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_3,1312,Claude Opus 4.6,15.58015110102653,44.84285785389948
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_nytimes.154208_#_2,1341,Claude Opus 4.6,28.516702861899816,56.41597034767533
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114174389242714730_#_0,1361,Claude Opus 4.6,34.84670881238549,62.19163712527246
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114417630342798842_#_8,1399,Claude Opus 4.6,39.248802710648455,56.819752926255
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_literary_#_rink_rats_chapter2_#_15,1463,Claude Opus 4.6,,
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_Qu8m9h-AC0I_#_0,1646,Claude Opus 4.6,,
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114417630342798842_#_14,1619,Claude Opus 4.6,,
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231311_#_2,1730,Claude Opus 4.6,0.0,36.67436725946986
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_19,1871,Claude Opus 4.6,3.421462500845173,22.79945995374249
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_guardian.230737_#_4,2508,Claude Opus 4.6,33.350762197575484,58.86744559683197
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_12,2569,Claude Opus 4.6,48.89540594821998,70.2631108848364
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.228996_#_7,2697,Claude Opus 4.6,0.0,13.318447966902037
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.229703_#_7,521,Claude Opus 4.6 (thinking),1.6257846865192485,31.612169524193096
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_15,471,Claude Opus 4.6 (thinking),23.418343061812838,46.221551328073765
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114174389242714730_#_6,774,Claude Opus 4.6 (thinking),12.739625956610777,39.59269921365583
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_brisbanetimes.com.au.306576_#_2,1101,Claude Opus 4.6 (thinking),24.446151121745054,53.82780487819928
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_30,1086,Claude Opus 4.6 (thinking),28.82041531454601,56.22962887785099
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114157282362077575_#_0,1164,Claude Opus 4.6 (thinking),27.330566347863005,61.210307694880036
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114174389242714730_#_0,1361,Claude Opus 4.6 (thinking),34.84670881238549,62.19163712527246
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_7Aw4Q46omiM_#_0,1631,Claude Opus 4.6 (thinking),,
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_brisbanetimes.com.au.306576_#_0,1705,Claude Opus 4.6 (thinking),0.0,41.03146173725401
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231311_#_2,1730,Claude Opus 4.6 (thinking),0.0,36.67436725946986
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_speech_#_vid_Kr2KbsdNHWs_#_0,2015,Claude Opus 4.6 (thinking),1.7807305339428485,28.87417397758915
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.229338_#_5,2097,Claude Opus 4.6 (thinking),42.36309996390102,65.33703648618247
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_literary_#_rink_rats_chapter2_#_30,2067,Claude Opus 4.6 (thinking),22.2659521788492,53.377376695931304
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_nytimes.153341_#_0,2122,Claude Opus 4.6 (thinking),23.643540225079384,48.868945507357054
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_literary_#_rink_rats_chapter2_#_18,2255,Claude Opus 4.6 (thinking),47.97880313034049,70.96329251230213
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_guardian.230737_#_4,2508,Claude Opus 4.6 (thinking),33.350762197575484,58.86744559683197
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_nytimes.153341_#_1,2528,Claude Opus 4.6 (thinking),27.760545903492805,56.22124709475047
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_15,471,Claude Sonnet 4.6,17.031772407130244,40.262670881873866
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.228996_#_7,512,Claude Sonnet 4.6,3.2882760272316762,29.27106044572028
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_30,874,Claude Sonnet 4.6,24.01969628987041,50.081702296271644
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_PMUL2755_#_1,1049,Claude Sonnet 4.6,65.68257075442779,80.6256171119167
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114417630342798842_#_8,1399,Claude Sonnet 4.6,38.30551532743922,55.83040143270851
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.230737_#_3,1723,Claude Sonnet 4.6,0.0,37.18054022209444
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_6dP6bHX73_k_#_0,1819,Claude Sonnet 4.6,0.0,29.565533195305644
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_literary_#_rink_rats_chapter2_#_18,2255,Claude Sonnet 4.6,43.6367903650792,64.50818939343928
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_30,2473,Claude Sonnet 4.6,27.200063819038824,54.1325098314297
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_guardian.229338_#_2,2499,Claude Sonnet 4.6,18.289243019030973,40.512407030228964
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_17,2602,Claude Sonnet 4.6,49.22008144974509,69.99030541701615
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_0,2585,Claude Sonnet 4.6,45.02905329322452,66.53440402080646
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_15,670,Gemini 3 Flash,13.328490281554133,44.54854955596507
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114417630342798842_#_14,802,Gemini 3 Flash,12.428505078776215,39.80271437730486
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_qhwgP27R4xw_#_0,839,Gemini 3 Flash,7.119013809397119,39.34010711137016
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_YTxmx8hyJtA_#_0,1018,Gemini 3 Flash,11.969916805949751,45.38394584115779
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_brisbanetimes.com.au.306576_#_2,1101,Gemini 3 Flash,15.737913804485746,52.02082914200962
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_30,1086,Gemini 3 Flash,35.979489686360125,62.12252402598109
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114157282362077575_#_0,1164,Gemini 3 Flash,38.029791950896346,61.35183966552501
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.229703_#_3,1302,Gemini 3 Flash,37.86774550334007,59.83364627460772
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114294867111841563_#_5,1374,Gemini 3 Flash,36.71364173306116,64.4803147039476
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.229703_#_5,1514,Gemini 3 Flash,,
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.228996_#_7,1718,Gemini 3 Flash,0.0,20.861855994090078
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231311_#_2,1730,Gemini 3 Flash,0.0,41.41177883881684
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231314_#_2,1739,Gemini 3 Flash,0.0,34.35011645012378
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114300646822630777_#_3,1786,Gemini 3 Flash,0.0,16.826244651018563
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114417630342798842_#_15,1810,Gemini 3 Flash,10.682175159905848,32.806943134303296
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.230737_#_4,1920,Gemini 3 Flash,4.580874499824233,29.787953762054258
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.230737_#_3,2102,Gemini 3 Flash,23.905620402626404,49.85162713850066
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.230737_#_6,2105,Gemini 3 Flash,27.765952599213918,49.00787642153591
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114220065940975488_#_5,2157,Gemini 3 Flash,12.922859774823712,30.712897151185587
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_PJLN1kAzbyw_#_0,2215,Gemini 3 Flash,33.140487056913834,56.541826111004625
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_newrepublic.com.12619_#_3,2332,Gemini 3 Flash,50.59609975518838,67.67294857424243
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_speech_#_vid__S0GOwEJXUA_#_0,2429,Gemini 3 Flash,26.74489457813415,53.97661733293459
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_0,2557,Gemini 3 Flash,41.770669786553064,61.228835065682134
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_literary_#_rink_rats_chapter1_#_15,2657,Gemini 3 Flash,0.0,22.752773903432665
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_16,472,Gemini 3 Flash (thinking-minimal),18.480867857679947,41.417316170291784
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_30,486,Gemini 3 Flash (thinking-minimal),12.499394242955612,42.243181688952625
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_15,670,Gemini 3 Flash (thinking-minimal),13.328490281554133,44.54854955596507
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_9,722,Gemini 3 Flash (thinking-minimal),9.080632836935086,35.5476852651586
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114174389242714730_#_6,774,Gemini 3 Flash (thinking-minimal),10.903153681548913,39.9790112570427
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_15,859,Gemini 3 Flash (thinking-minimal),35.387630909455325,52.93369292821743
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.230737_#_1,919,Gemini 3 Flash (thinking-minimal),30.3952762374573,58.67191102677395
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_social_#_114417630342798842_#_7,985,Gemini 3 Flash (thinking-minimal),26.493479260367987,54.79969242804521
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_16,1072,Gemini 3 Flash (thinking-minimal),30.010427958138887,54.68673619661131
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114174389242714730_#_0,1361,Gemini 3 Flash (thinking-minimal),42.07895665558517,65.5693582625967
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_JoTLTGv8kqA_#_0,1422,Gemini 3 Flash (thinking-minimal),32.37758192122315,58.732003696884114
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_M7v3ZfP4fm0_#_0,1425,Gemini 3 Flash (thinking-minimal),37.781818841292875,64.97143629595557
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.230737_#_4,1523,Gemini 3 Flash (thinking-minimal),,
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_Qu8m9h-AC0I_#_0,1646,Gemini 3 Flash (thinking-minimal),,
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_15,1678,Gemini 3 Flash (thinking-minimal),0.0,22.875239634025146
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114157282362077575_#_1,1771,Gemini 3 Flash (thinking-minimal),0.0,31.818441767800266
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_8qZFupajBuo_#_0,1822,Gemini 3 Flash (thinking-minimal),0.0,31.438185365654764
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_16,1679,Gemini 3 Flash (thinking-minimal),0.0,20.629094850246585
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_16,1868,Gemini 3 Flash (thinking-minimal),1.5104696379348985,20.110343725812857
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_nytimes.153341_#_1,1950,Gemini 3 Flash (thinking-minimal),1.778186169290202,26.077072916885946
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_social_#_114174389242714730_#_3,1969,Gemini 3 Flash (thinking-minimal),0.5379189995125526,17.27546565189944
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_Lb7Dhf7oo4Y_#_0,2211,Gemini 3 Flash (thinking-minimal),19.23252953103972,46.39740251151909
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114300646822630777_#_4,2380,Gemini 3 Flash (thinking-minimal),50.36981774075454,68.78164528644959
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_newrepublic.com.12619_#_3,2332,Gemini 3 Flash (thinking-minimal),50.59609975518838,67.67294857424243
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_nytimes.153341_#_2,2337,Gemini 3 Flash (thinking-minimal),51.02847416317478,72.95141697645084
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_12,2400,Gemini 3 Flash (thinking-minimal),64.64157787429167,63.643598722559915
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_18,2461,Gemini 3 Flash (thinking-minimal),35.09574139430645,57.61060599875605
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_literary_#_rink_rats_chapter1_#_18,2660,Gemini 3 Flash (thinking-minimal),0.0,22.905816275773685
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_literary_#_rink_rats_chapter1_#_15,2657,Gemini 3 Flash (thinking-minimal),0.0,22.752773903432665
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_nU09s4CuaRg_#_0,2833,Gemini 3 Flash,0.0,17.64736532436131
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_M7v3ZfP4fm0_#_0,2818,Gemini 3 Flash (thinking-minimal),0.0,24.244155741325354
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_16,472,Gemini 3 Pro,10.756021497246937,39.3730552003162
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_17,615,Gemini 3 Pro,11.498063691482999,43.41575007377889
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_brisbanetimes.com.au.306576_#_2,501,Gemini 3 Pro,3.8379290708350897,28.73233244952032
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114294867111841563_#_4,580,Gemini 3 Pro,4.833088891268845,35.82193543964064
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_30,685,Gemini 3 Pro,14.318748500390805,45.72674994774648
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_qhwgP27R4xw_#_0,839,Gemini 3 Pro,7.327141280770207,42.40660862165214
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_30,874,Gemini 3 Pro,27.230736416406195,50.78115604839005
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_PMUL4140_#_1,1053,Gemini 3 Pro,2.5484150096693754,22.254310463127407
